tweet_id,full_text,mp_party,mp_name,created_at,label_1,label_2,label_3,label_4,label_5,majority_vote,tie_break,final_label
1374052159155798017,"Precio que ha costado mucho dolor por la pérdida de nuestras familias a mano de la organización asesina a la que protege, apoya o justifican el brazo político del etarra Otegi.  Y cada gesto hacia ellos de quienes se les presupone que están al lado de las víctimas, es doloroso",VOX,Francisco José Alcaraz,2021-03-22 17:35:38+00:00,-1,-1,-1,-1,-1,-1,,-1
1361684713153396737,Puedes seguir en directo la sesión plenaria del @Congreso_Es y consultar el orden del día. Te dejo los enlaces👇 https://t.co/ptomeZRS2h,PSOE,Susana Sumelzo Jordán,2021-02-16 14:31:49+00:00,0,0,0,0,0,0,,0
1387730251430641665,Recomendable articulo de mi compañera diputada  @MarisaSaavedraM pidiendo el voto para UP el #4m desde su punto de vista cristiano 👉🏽 ¿Qué está en juego el 4-M? Un punto de vista cristiano https://t.co/fyj0D6cAPC,UP,Juan López de Uralde,2021-04-29 11:27:29+00:00,0,1,1,0,1,1,,1
1418553766597496839,"¡Cómo no! 
Atentos Extremeños, que estoy escuchando mucho eso de “la derecha no debe estar dividida”. 
NO TENEMOS NADA QUE VER.
Los @populares tienen la misma esencia que el  @PSOE, cuanto antes lo entendáis mejor para la PAtria. https://t.co/FiUInvwnhe",VOX,María Magdalena Nevado del Campo,2021-07-23 12:49:08+00:00,-1,-1,-1,0,-1,-1,,-1
1373588286564802565,"Vivimos un periodo en el que el estado de bienestar deja paso a un mundo de incertidumbres. 
Un tiempo peligroso y propicio para los caudillos y predicadores.",PSOE,Odón Elorza González,2021-03-21 10:52:22+00:00,-1,-1,-1,-1,-1,-1,,-1
1410729982989520899,"Llevo ya unos cientos de amenazas de estas. Curiosamente ni uno de ellos ha sido capaz de dar la cara.  Nunca 

Y mira que les pongo sencillo repetírmelo en persona.  Que soy mucho más afable en el corto que en el distante mundo de las redes.  

Es que ni uno.  ¿Por qué será? https://t.co/ehh2UqohGq",VOX,Víctor Manuel Sánchez del Real,2021-07-01 22:40:12+00:00,-1,-1,-1,0,-1,-1,,-1
1402952494578286595,"#MaterialesEcológicos: ECONYL es un tejido creado por redes de pesca ""rescatadas"" que se encuentran abandonadas en nuestras aguas y otros desechos de nailon. Esta materia prima se utiliza para crear nuevos productos, como calcetines, trajes de baño, ropa interior y alfombras. https://t.co/Gh2sHORoK8",PSOE,Daniel Senderos Oraá,2021-06-10 11:35:14+00:00,0,0,0,1,1,0,,0
1397927456053424132,"Me acabo de encontrar con esto de 2014.

Esto de Sánchez sí es envejecer mal y no lo de Friends. https://t.co/850hGQ77ft",Cs,María Muñoz Vidal,2021-05-27 14:47:32+00:00,-1,-1,-1,-1,-1,-1,,-1
1390240003154976768,"No sólo no cumplen con la consulta pública. 

Tampoco con los acuerdos alcanzados en la Comisión de Reconstrucción que establecían acordar y pactar en el Congreso las reformas y las inversiones. 

Y tampoco con los mínimos de transparencia, control y evaluación del Plan. https://t.co/s1fyHx4Z9Q",Cs,María Muñoz Vidal,2021-05-06 09:40:20+00:00,-1,-1,-1,-1,-1,-1,,-1
1417261532853981185,Interesante artículo de Juan Manuel de Praga. Como tenga razón se avecina una hecatombe¡¡¡ https://t.co/AXHtAXSxKd,VOX,Rodrigo Jiménez Revuelta,2021-07-19 23:14:15+00:00,-1,-1,1,0,1,TIE,1,1
1363938585318199302,"El bipartidismo no es capaz de llegar a acuerdos sobre el Estado de alarma, un Plan de Vacunación o los Presupuestos Generales. ¡Solo dialogan para repartirse a los jueces!
Evitémoslo sacando adelante nuestra ley de Independencia del CGPJ. https://t.co/HjhJcExNaK",Cs,José María Espejo-Saavedra Conesa,2021-02-22 19:47:54+00:00,-1,-1,-1,-1,-1,-1,,-1
1394983482917629953,"El #plogging -término que proviene de “jogging” (trotar, correr) y “plocka upp”, que en sueco significa recoger- es una iniciativa pionera que fusiona el ejercicio físico para todas las edades y niveles con actividades deportivas al aire libre como senderismo, submarinismo... https://t.co/6KPwTThRnn",PSOE,Daniel Senderos Oraá,2021-05-19 11:49:14+00:00,0,0,0,1,1,0,,0
1353657641638256641,Hoy celebramos reunión de la Diputación Permanente del @Congreso_Es . Puedes seguirla en directo aquí 👇 https://t.co/ykNh5N5VYW,PSOE,Susana Sumelzo Jordán,2021-01-25 10:55:06+00:00,0,0,0,0,0,0,,0
1396734467805433860,"Los españoles dicen basta a Sánchez, una mayoría quiere que haya un Gobierno que se centre en resolver sus problemas y sacar a España 🇪🇸 adelante. Y ahí está @populares. #ncreport https://t.co/kobuFUJ3ni",PP,Rosa Romero Sánchez,2021-05-24 07:47:01+00:00,1,-1,1,-1,-1,-1,,-1
1372136580891181059,"Lo hacen cada semana y sobre todo contra mujeres. Auténticas salvajadas que aquí todo el mundo sabe.

La pregunta es si lo sienten realmente o simplemente esta vez les han pillado.

Y tras 5 años aquí sé perfectamente la respuesta. https://t.co/ISTaFU6NQG",ERC-Sob,Gabriel Rufián,2021-03-17 10:43:48+00:00,-1,-1,-1,-1,-1,-1,,-1
1362450702304497665,"El señor @alferma1 es la ruina y la miseria para millones de españoles.
Sino sabe o es incapaz de gestionar una crisis. 
Lo mejor que puede hacer es #manuecodimision https://t.co/uNtAbgMvd5",VOX,Rodrigo Jiménez Revuelta,2021-02-18 17:15:35+00:00,-1,-1,-1,-1,-1,-1,,-1
1376455622951075840,🔴 Normas vendo que para mi no tengo. La Vicepresidenta del Parlament Balear sigue los pasos de la Presidenta del Govern: INCUMPLIR las normas de su propio Gobierno. Aparentemente sin cinturón y con 2 amigas cuando sólo se permiten reuniones de único núcleo de convivencia. https://t.co/h2PvzezoWM,VOX,Patricia de la Heras Fernández,2021-03-29 08:46:08+00:00,-1,-1,-1,-1,-1,-1,,-1
1378668924837957636,"El verdadero dilema que plantea el #4M es si queremos en Madrid un Gobierno serio con @equipoGabilondo o un Gobierno de ultraderecha y derecha extrema con más injusticia social, corrupción, demagogia y transfuguismo. Paremos con nuestro voto el Gobierno de Colón. #GobernarEnSerio https://t.co/J9aYCLIm6o",PSOE,Pedro Sánchez,2021-04-04 11:21:00+00:00,-1,-1,-1,-1,-1,-1,,-1
1417378673171312666,"Muy buenas noticias del Gobierno de España para Miranda de Ebro.

Adif licita el proyecto constructivo para la conexión del paso inferior de El Crucero, en #Miranda de Ebro, con la carretera N-1
 
• El importe de licitación supera los 4,1 millones de euros 

Seguimos!",PSOE,Esther Peña Camarero,2021-07-20 06:59:43+00:00,1,1,1,1,1,1,,1
1406914649644273670,"Esta semana se ha publicado el 6º Informe de #Farmacovigilancia sobre  #VacunasCOVID19 de la 
@AEMPSGOB

⬜️Información sobre cada vacuna autorizada
⬜️Proyectos de investigación
⬜️Preguntas y respuestas frecuentes https://t.co/oBKUNJfLQF",PSOE,Ana Prieto Nieto,2021-06-21 09:59:26+00:00,0,0,0,0,0,0,,0
1414251082608480262,Mi reconocimiento al funcionario de aduanas que ha perdido la vida en la lucha contra el narcotráfico. D.E.P https://t.co/ODHXz6MqLU,PP,Teresa Jiménez-Becerril,2021-07-11 15:51:48+00:00,1,-1,0,0,-1,TIE,-1,-1
1385302919394865158,"En Córdoba estamos en estos momentos con los y las inmigrantes y refugiad@s. 

La solidaridad es mucho más fuerte que el odio. Que nunca se nos olvide. https://t.co/10wogTcZ0Y",UP,Martina Velarde Gómez,2021-04-22 18:42:08+00:00,1,1,1,1,1,1,,1
1420749421743009811,Cospedal y Rajoy se salvan en la Kitchen porque no cogieron en brazos al hijo de Irene Montero.,UP,Jaume Asens Llodrà,2021-07-29 14:13:53+00:00,-1,-1,0,0,1,TIE,-1,-1
1388763828540817409,Feliz Día de la Madre https://t.co/2c9mqVSZvD,PP,José Ortiz Galván,2021-05-02 07:54:33+00:00,1,1,1,1,1,1,,1
1359217286733791237,"En Tarragona el PP:
-Proyectó el AVE
-Liberó peajes
-Mejoró el puerto y aeropuerto
-Construyó la A27, tramos de la A7 y del Corredor Mediterráneo

Proponemos:
-Ayudas al sector turístico de Costa Dorada
-Plan de recuperación Deltebre
-Petroquímica de hidrógeno
-Hospital JuanXXIII https://t.co/LvAoplbQAB",PP,Pablo Casado,2021-02-09 19:07:08+00:00,1,1,-1,1,1,1,,1
1391098557743177729,"A las 22h, de hoy sábado estaré con @HorcajoXavier en Más se perdió en Cuba, en El Toro tv.
¿Nos vemos? https://t.co/Z3wbfP6VeZ",VOX,Víctor Manuel Sánchez del Real,2021-05-08 18:31:56+00:00,0,0,0,0,0,0,,0
1379737996749066243,En la presentación del #libroblancoDEV ¿soy el único que se ha enamorado de los estantes de @LaraleIsabel? Me representa! https://t.co/O53s2isboP,PSOE,Marc Lamuà Estañol,2021-04-07 10:09:07+00:00,1,1,1,0,1,1,,1
1386394484624158720,Muchas felicidades @alejanvalverde y gracias por  hacernos disfrutar día tras día. https://t.co/FNxZL2iaAe,PSOE,Daniel Senderos Oraá,2021-04-25 18:59:37+00:00,1,1,1,1,1,1,,1
1389696911985238023,"Iglesias se marcha, Sánchez se hunde, Vox crece, sumamos con el PP y se despeja el centro derecha. Todo buenas noticias! #Gracias a todos! 💪🏻🇪🇸",VOX,Iván Espinosa de los Monteros de Simón,2021-05-04 21:42:17+00:00,1,1,1,1,1,1,,1
1386329668484313092,"Avanza el despliegue de #EspañaDigital2025 

Manifestaciones interés propuestas digitalización #pymes y #autonomos a financiar con fondos europeos! ❤️❤️ https://t.co/qHBHc1RECj",PSOE,María Ángeles Marra Domínguez,2021-04-25 14:42:04+00:00,1,1,1,1,1,1,,1
1382663847371280385,"La captura y almacenamiento de CO2 es un proceso que consiste en separar dicho compuesto de fuentes industriales y energéticas, transportarlo a una localización en la que será almacenado, y aislarlo. https://t.co/rEftEKlKPa",PSOE,Daniel Senderos Oraá,2021-04-15 11:55:24+00:00,0,0,0,0,0,0,,0
1385146578332176386,"Hoy 22 de abril es el aniversario del nacimiento de la mujer que cambió el mundo: Isabel, por @pfbarbadillo https://t.co/9BTYx65xsD vía Lo De Cultura https://t.co/o5kySzIySH https://t.co/fnchbZcrZI",VOX,Ricardo Chamorro Delmo,2021-04-22 08:20:53+00:00,0,1,0,1,1,1,,1
1376850719668600835,Definición de SOCIALISMO https://t.co/fVTUZk6lU2,PP,Víctor Valentín Píriz Maya,2021-03-30 10:56:06+00:00,0,-1,0,0,0,0,,0
1415207880127664129,"Exigimos la liberación inmediata de Camila, la corresponsal de @abc_es detenida en Cuba. El una vergüenza que el Gobierno de España no condene este ataque a la libertad. #LibertadParaCamila 
#PatriaYVida #SOSCuba https://t.co/s0zHW9Os8i",PP,María de los Llanos de Luna,2021-07-14 07:13:46+00:00,-1,-1,-1,-1,-1,-1,,-1
1392453981696401412,"Incansable @MargaPisa de @VOX_Europa_ defendiendo la vida del niño en el seno materno, frente a una legislación implacable que desprotege el derecho a la vida que tiene todo ser humano desde la concepción. Recuerda la lucha de David contra Goliat. Venció David. Tiempo al tiempo. https://t.co/2GCa1HRGUJ",VOX,Georgina Trías Gil,2021-05-12 12:17:54+00:00,1,-1,1,-1,1,1,,1
1376581447503519747,"👉🏼 Hemos presentado un recurso ante el Tribunal Constitucional por el ataque a la libertad y la calidad educativa de esta ley que busca el adoctrinamiento y el pago a nacionalistas.

🔴 La LOMLOE ataca la libertad de las familias.

#StopLeyCelaá https://t.co/deAA9z3JCY",PP,José Ángel Alonso Pérez,2021-03-29 17:06:07+00:00,-1,-1,-1,-1,-1,-1,,-1
1381991239378157568,Tiene comportamientos irresponsables de un cantamañanas 👎🏻👎🏻👎🏻 https://t.co/SbTNPeNQ3X,PP,María Carmen Riolobos Regadera,2021-04-13 15:22:42+00:00,-1,-1,-1,-1,-1,-1,,-1
1369314483307429889,Hay una mala gestión sanitaria y falta de documentación a los menores bajo su protección. https://t.co/SIBYz7QhxQ,ERC-Sob,Maria das Graças Carvalho Dantas,2021-03-09 15:49:48+00:00,-1,-1,-1,-1,-1,-1,,-1
1374683109430591489,"La Presidente del Congreso deja medio minuto de más a la podemita pero con VOX  nos cierran el micrófono en el segundo 1.
El sectarismo de la Cámara  es lamentable.",VOX,Francisco José Alcaraz,2021-03-24 11:22:48+00:00,-1,-1,-1,-1,-1,-1,,-1
1382689769424060417,Enhorabuena Lorenzo!!! https://t.co/qt6QcZp8W0,PP,Rosa Romero Sánchez,2021-04-15 13:38:24+00:00,1,1,1,1,1,1,,1
1407706125420597259,"¿Por qué se emociona o llora Garamendi, el patrón de la gran patronal? 
Por los ataques de las derechas o por cometer “la imprudencia” de haber hablado con un mínimo de sensatez?
Llorar es también un gesto de liberación o de autoafirmación. https://t.co/dQ67B9wnoR",PSOE,Odón Elorza González,2021-06-23 14:24:28+00:00,-1,-1,1,0,-1,-1,,-1
1415252264621690881,🔍 Revisar y actualizar las medidas previstas para combatir la rinoneumonía equina de conformidad con lo expuesto a continuación:,VOX,Ricardo Chamorro Delmo,2021-07-14 10:10:08+00:00,0,0,0,0,0,0,,0
1390224154528518144,"El PP embarrando la Comisión de Investigación de la Kitchen. 

No se podía saber...",UP,Sofía Castañón,2021-05-06 08:37:22+00:00,-1,-1,-1,-1,-1,-1,,-1
1380805470659751937,"La última gota en un vaso que lleva rebosado demasiado tiempo ya.

La delegación de Gobierno en Canarias (dependiente del Ministerio de Política Territorial y Función Pública-PSOE) prohíbe una concentración en la sede del partido en protesta por la gestión migratoria.",UP,Alberto Rodríguez Rodríguez,2021-04-10 08:50:52+00:00,-1,-1,-1,-1,-1,-1,,-1
1375040490312249344,"El PP vive en campaña electoral desde que se constituyó este Gobierno.

11.000 millones de euros es una ayuda importantísima que va a permitir la solvencia y la continuidad de muchas empresas, actividades y empleos.

🏛️ ⁦@AlejandroSolerM⁩ https://t.co/BKqYmgdbtj",PSOE,María Ángeles Marra Domínguez,2021-03-25 11:02:54+00:00,1,-1,0,0,1,TIE,-1,-1
1355093636782968834,"Primera reacción del Gobierno en la gestión de los Fondos Europeos tras el salvavidas de Vox: reírse de todos. 

Con el cheque en blanco a Sánchez, anula la comparecencia parlamentaria cerrada con Calviño para informar sobre los fondos.

No queríais opacidad, pues taza y media. https://t.co/fq2aGTj3nw",PP,Cuca Gamarra,2021-01-29 10:01:14+00:00,-1,-1,-1,-1,-1,-1,,-1
1364918933481009161,"Nos ha dejado el compañero Jordi Parra de Alcoi. 
Militante incansable por hacer de este un mundo mejor. 
Todo mi cariño a sus familiares, amigos y a sus compañeros de @PodemAlcoi. 

Descanse en Paz. https://t.co/6K4hYCDakJ",UP,Rosa María Medel Pérez,2021-02-25 12:43:27+00:00,-1,-1,1,1,1,1,,1
1367543687304146948,"Esta noche, a partir de las 21.15h estaré en el programa @BrujulaOndaCero abordando la actualidad política y las normas en las que estamos trabajando desde @empleogob. 

📻 Se puede seguir en directo → https://t.co/SAPh3QZ16z https://t.co/ZZF2FkkC9X",UP,Yolanda Díaz Pérez,2021-03-04 18:33:17+00:00,0,0,0,0,0,0,,0
1378039171537850374,"Hay más colillas de cigarro que bolsas plásticas en el mar y ni las pajitas, ni las bolsas plásticas son tan contaminantes como los son las colillas de cigarrillos. https://t.co/WEdK6pSxkl",PSOE,Daniel Senderos Oraá,2021-04-02 17:38:35+00:00,0,-1,0,-1,-1,-1,,-1
1348593120930390018,"Sra.Cortes Buendía #Yeste @garciapage @PSOEAlbacete.Las calles de las aldeas de la “Sierra del Segura”en #Albacete están bloqueadas por la nieve y sin limpiar. Mayores y niños sin poder salir de sus casas.
Desde @VOX_Albacete @vox_es denunciamos la situación. https://t.co/4t86jc5lYz",VOX,Rafael Fernández-Lomana,2021-01-11 11:30:30+00:00,-1,-1,-1,-1,-1,-1,,-1
1403403321742958596,"#Tarde de visita al Concello de A Guardia y reunión con su Alcalde Antonio Lomba y concejales socialistas!

👉🏻En un entorno privilegiado estuario Río Miño en A Guardia espacio Red Natura 2000 y Zona de Especial Proteccion de Valores Naturales.

@PSOE @PSdeG  @PsoePontevedra ❤️❤️ https://t.co/0kL3DS3OoP",PSOE,María Ángeles Marra Domínguez,2021-06-11 17:26:40+00:00,1,1,0,0,1,1,,1
1370339341034262532,"El Ministerio de Igualdad, en lugar de dar cauce a delirios ideológicos, debería emplear sus recursos en solucionar estas cuestiones graves. No protegen a quien más lo necesita aunque luego se les llene la boca hablando de “los vulnerables”.",VOX,Georgina Trías Gil,2021-03-12 11:42:13+00:00,-1,-1,-1,-1,-1,-1,,-1
1379747799676379142,"Sr. Iglesias. Hace casi 30 años que tengo el orgullo de ser servidor público. Como tantos españoles, me dejo la piel, la cabeza y el corazón en lo que hago. A mí sí me gusta trabajar y le aseguro que puedo ser muy perseverante, pero no un cretino por esforzarme siempre al máximo. https://t.co/WE0SEahPDB",Cs,Edmundo Bal Francés,2021-04-07 10:48:04+00:00,-1,-1,-1,-1,-1,-1,,-1
1377611948104237061,La energía #agrivoltaica Es una iniciativa de #economíacircular y generación de valor compartido que recupera el uso agrícola del suelo en la construcción de plantas solares y favorece el desarrollo sostenible de las comunidades locales. https://t.co/DZgE9swdPj,PSOE,Daniel Senderos Oraá,2021-04-01 13:20:57+00:00,0,0,0,0,1,0,,0
1349724125573640193,Madrid sigue con calles intransitables y la basura acumulada en las calles. Casado se hizo la foto y se olvidó del problema.,PSOE,Antonio Hurtado Zurera,2021-01-14 14:24:42+00:00,-1,-1,-1,-1,-1,-1,,-1
1416256656627978240,"#StopAntiGitanismo 

Urge garantizar la vida de personas gitanas en Brasil‼️

Más de 6 personas han sido asesinadas por miembros de la policía militar, 15 recibieron disparos y muchas otras sufrieron todo tipo de violencia.

Hilo https://t.co/HjT1Z0h3xY",ERC-Sob,Maria das Graças Carvalho Dantas,2021-07-17 04:41:14+00:00,-1,-1,-1,-1,-1,-1,,-1
1366835487189647367,"Comparecencia de la Fiscal General del Estado Dolores Delgado, en la Comisión de Justicia del @gpscongreso informando de las memorias de los ejercicios 2017, 2018 y 2019. Memorias que no corresponden a su mandato y que, por responsabilidad, ha creído necesario dar cuenta. https://t.co/Y1aLiSqeR3",PSOE,Mercè Perea,2021-03-02 19:39:09+00:00,-1,-1,1,-1,-1,-1,,-1
1408124331356532736,Bolivia investiga la muerte de miles de abejas en el oriente del país. https://t.co/3FrpvW7bT2,PSOE,Daniel Senderos Oraá,2021-06-24 18:06:16+00:00,0,0,0,-1,-1,0,,0
1362426940460830720,"Utilizan la violencia para defender a un delincuente.

Saquean a comerciantes para pedir libertad. 

Agreden con adoquines a los que nos protegen a diario. 

Y desde el gobierno lo justifican. Iglesias aplaude y Sánchez calla cómplice.

#IglesiasCulpableSánchezResponsable https://t.co/4mEe0YfsjN",PP,Belén Hoyo,2021-02-18 15:41:09+00:00,-1,-1,-1,-1,-1,-1,,-1
1408384253734293504,"Intolerable!
Los catalanes y todos los españoles tenemos derecho a recuperar el dinero malversado por los delincuentes indultados por Sánchez

Ábalos dice que las causas ante el Tribunal de Cuentas son «piedras en el camino» del diálogo con el secesionismo https://t.co/4QVM2Sdb7l",PP,Jaime de Olano,2021-06-25 11:19:07+00:00,-1,-1,-1,-1,-1,-1,,-1
1400779836419891208,"✔️Homenaje a nuestro amigo, compañero y militante de @vox_es Villarrubia de los ojos (Ciudad Real), Luis, fallecido por Covid @VOXCiudadRealpr
✔️Afiliado desde los primeros años de la fundación 
✔️Entrega de placa a sus familiares
✔️Descansa en PAZ 🙏 La muerte no es el final 🇪🇦 https://t.co/CyBuAcdJUr",VOX,Ricardo Chamorro Delmo,2021-06-04 11:41:52+00:00,-1,-1,1,1,1,1,,1
1403029733286240262,"Vacunar, vacunar y vacunar.
España bate su récord de vacunación diaria y ya ha inmunizado a 1 de cada 4 habitantes. https://t.co/yNYdg6LoFX",PSOE,Daniel Senderos Oraá,2021-06-10 16:42:10+00:00,1,1,1,1,1,1,,1
1377192404164489217,"Interparlamentaria @ppdegalicia 

El trabajo coordinado en las 4 Cámaras legislativas es fundamental para defender los intereses de Galicia frente a los ataques de Sánchez y sus socios del BNG https://t.co/k2P2O6VqfY",PP,Jaime de Olano,2021-03-31 09:33:50+00:00,1,-1,0,1,1,1,,1
1353996055835271169,"El personaje que llamó a Colau ""puta histérica española"" y que afitma que hará ""limpieza de españoles"", dice ser profesor de filosofía. Fue integrado en las listas de Junts, pero jamás habría sido admitido entre los ""cerdos de la piara de Epicuro"".
https://t.co/ScenuMVMn3",UP,Roberto Uriarte Torrealday,2021-01-26 09:19:50+00:00,-1,-1,-1,-1,-1,-1,,-1
1383053345842212869,Recibir la Medalla de Honor de @Registrador_es es para mí un motivo de inmenso orgullo y enorme gratitud. Quiero dar mi enhorabuena también a María Teresa Fernández de la Vega y María Emilia Casas. https://t.co/IKnXHGOwVB,PP,Ana Pastor Julián,2021-04-16 13:43:08+00:00,1,1,1,1,1,1,,1
1373984431854256128,.@ONU_es denuncia que la cotización del agua en el mercado de futuros viola derechos humanos básicos. https://t.co/8KeniTTiTT,PSOE,Daniel Senderos Oraá,2021-03-22 13:06:30+00:00,-1,-1,-1,-1,-1,-1,,-1
1362437640100921347,"Pese al ruido, hoy hemos conseguido sacar adelante:

✔️Decreto Ley de prórroga de los ERTE que salvan millones de empleos

✔️Decreto Ley que reduce la desigualdad de género en las pensiones

@gpscongreso 

Frente a boicoteadores y cenizos 

#Sumamos y #Seguimos https://t.co/VFwIKaXfDD",PSOE,Marisol Sánchez Jódar,2021-02-18 16:23:40+00:00,1,-1,1,1,1,1,,1
1387403698104643585,Con giro inesperado incluido 🙌🏽 https://t.co/lTqLBurbOR,UP,Sofía Castañón,2021-04-28 13:49:52+00:00,0,1,1,0,0,0,,0
1361612264873295872,Hoy registramos doce enmiendas para que el Ingreso Mínimo Vital llegue a casa de quién más lo necesita. https://t.co/lpfISJeEZ3,UP,Jaume Asens Llodrà,2021-02-16 09:43:56+00:00,0,1,1,1,1,1,,1
1392602383671336964,"Hoy se cumplen 100 años del fallecimiento de Emilia Pardo Bazán.Ensayista, novelista, editora, poeta....y feminista. Nada mejor para su homenaje que visitar en @BHistorica  la exposición en su honor. Esperamos en un mes la que rinda tributo a la figura gallega en @BNE_biblioteca https://t.co/WZglhCUk9z",PP,María Soledad Cruz-Guzmán García,2021-05-12 22:07:36+00:00,0,1,0,1,1,1,,1
1402974274147786753,"A ver si encuentras las diferencias @ximopuig

Qué malvados son los madrileños!!! https://t.co/3L7uJlCVCW",PP,Agustín Almodóbar Barceló,2021-06-10 13:01:47+00:00,-1,-1,-1,-1,-1,-1,,-1
1364493485060091906,"🚨 El Gobierno aprobará en las próximas semanas un paquete adicional de 𝟭𝟭.𝟬𝟬𝟬𝗠 𝗱𝗲 𝗲𝘂𝗿𝗼𝘀 para empresas, pymes y trabajadores autónomos.
 
➡️ No solo queremos salvar empresas y empleos.
➡️ Queremos crear nuevas empresas y  nuevos empleos.
 
🌹 @sanchezcastejon https://t.co/QI3eqaWRzS",PSOE,Carmen Baños Ruiz,2021-02-24 08:32:52+00:00,1,1,1,1,1,1,,1
1416476408327647235,Muchas gracias a todos los afiliados ⁦que habéis colaborado con la organización para que el encuentro de hoy con nuestro Secretario General ⁦@Ortega_Smith⁩ haya sido un éxito. Sin vosotros no podríamos llevar a buen término este ilusionante proyecto #SoloQuedaVox https://t.co/RkgAx1vowX,VOX,Emilio del Valle,2021-07-17 19:14:27+00:00,1,1,1,1,1,1,,1
1420334813966479362,"De esto se habla muy poco👇🏾
El #racismo se vuelve a colocar como la primera causa de delitos de odio. 

Un año más el racismo, la ideología y la discriminación por la orientación sexual volvieron a situarse al frente del número de denuncias https://t.co/4b80EQslyv vía @eldiarioes",PSOE,Beatriz Carrillo,2021-07-28 10:46:22+00:00,-1,-1,-1,-1,-1,-1,,-1
1396787900159832067,"#China no merece un gobierno que mienta. El gobierno chino debe explicar a su pueblo y al mundo la verdad. La ocultación de pruebas, la persecución sistemática de sus delatores y la limitación a los investigadores internacionales solo deben terminar en una mayor condena https://t.co/s1bOAKbiGA",VOX,Víctor Guido González Coello de Portugal,2021-05-24 11:19:21+00:00,-1,-1,-1,-1,-1,-1,,-1
1380886616638652421,No os perdáis este hilo de @Dani_AyusoVk . De lectura obligada para tantos medios q tocan de oído #OrgulloVallekas https://t.co/1uGv4bkilm,MP,Inés Sabanés,2021-04-10 14:13:19+00:00,0,0,1,0,1,0,,0
1420686543510024192,"Disfrutando y mucho del magnifico partido de las chicas de @BaloncestoESP frente a Serbia. @NdouraStou @albatorrens_7 @maitecazorla5 y el resto, pedazo de defensa, genial ataque. https://t.co/8N5dBsTTYO",PSOE,Juan Cuatrecasas Asua,2021-07-29 10:04:01+00:00,1,1,1,1,1,1,,1
1393829328719425539,"Preparando la reprobación de #Marlaska para el martes!!
El PP no le acosa Sr. Marlaska, le controlamos.
Su chulería,al decir q perdemos todas las reprobaciones,va unida a que no olvide q son los herederos de ETA,los q salvan su sillón!! Y eso le acompañará el resto de sus días!! https://t.co/pCJwEUF5VT",PP,Ana Belén Vázquez,2021-05-16 07:23:02+00:00,-1,-1,-1,-1,-1,-1,,-1
1374408202100482048,"Pleno @Congreso_Es 👉@AnaBotellaPSOE defiende criterio @gpscongreso respecto a la toma en consideración de la PL del Grupo Parlamentario Mixto, relativa a la modificación del Código Penal en materia de orden público 
☑️La deriva violenta malogra la convivencia https://t.co/BxBg3CtfMr",PSOE,Juan Cuatrecasas Asua,2021-03-23 17:10:25+00:00,-1,-1,0,-1,-1,-1,,-1
1384549649286057984,Hoy he intervenido para apoyar las demandas de los funcionarios de prisiones. El PSOE y Podemos han votado en contra. Seguiremos apoyándolos. https://t.co/QFQkoETcQH,CCa,Ana María Oramas,2021-04-20 16:48:54+00:00,0,-1,1,-1,1,TIE,0,0
1349434858502828033,"Los datos de #COVID19 son preocupantes y la tercera ola golpea a Cataluña gravemente. Sin embargo, poco le importa al #PSCIrresponsable, que priva a España de un ministro de Sanidad con dedicación exclusiva y se empeña en hacer elecciones en contra de los criterios sanitarios. https://t.co/pLG8eFTOxu",Cs,Edmundo Bal Francés,2021-01-13 19:15:16+00:00,-1,-1,-1,-1,-1,-1,,-1
1385693670645587969,"Esto de @alejandroTGN cuando hemos tenido ya tres actos en los que se han producido heridos es, cuando menos desafortunado y cuando más una vileza absoluta.  

Suerte con sus “sonrisas” y poder “irse de cañas” sin protección policial. Espero repita excelentes resultados, claro. https://t.co/6svDvFWTQ9 https://t.co/2m7yS8bNNP",VOX,Víctor Manuel Sánchez del Real,2021-04-23 20:34:50+00:00,-1,-1,-1,0,-1,-1,,-1
1395448537429708804,"Sr.@abalosmeco no cree que ya va siendo hora de reponer los servicios ferroviarios perdidos por la #covid?
Trenes atestados con vagones completos. 
El de hoy jueves es un Madrid-León de las 20:20h. 
Más frecuencias ya, por necesidad y por seguridad. https://t.co/5qZTGtYBoI",PP,María del Carmen González Guinda,2021-05-20 18:37:12+00:00,-1,-1,-1,-1,-1,-1,,-1
1420386808387538946,"“Democratizar la globalización para salvar el planeta” 

Por Odón Elorza // Publicado en https://t.co/INrJvx45TV 

https://t.co/QWK4hMiuXl https://t.co/CXHCyOciIv",PSOE,Odón Elorza González,2021-07-28 14:12:59+00:00,0,0,0,1,1,0,,0
1394614620044812292,La crisis en Ceuta es tan increíble como que el Gobierno esté desaparecido en estos momentos . Alucinante https://t.co/WT7yJseDeT,PP,Víctor Valentín Píriz Maya,2021-05-18 11:23:30+00:00,-1,-1,-1,-1,-1,-1,,-1
1369988611731505154,"Mi más sentido pésame a la familia del doctor Sánchez Estella con el que compartí 6 años en la Facultad de Medicina. Gran médico y, si cabe, mejor perdona. Fallece por coronavirus Juan Sánchez Estella, el jefe de Dermatología del hospital de Zamora https://t.co/Npb6NhAmxV",PP,Ana Pastor Julián,2021-03-11 12:28:32+00:00,-1,-1,1,1,1,1,,1
